problem_id,candidate_id,candidate_method,generated_text,execution,structure_verification,feedback,generic_repair_feedback,lp_stats,optargus_audit,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,runtime_sec,problem_type,difficulty,reference_objective,reference_status,code_output_format_valid,objective_consensus_score,or_r1_like_voting_score,score,selection_score,selection_policy,uses_reference_objective_for_selection,executable_score,feasible_score,optimal_score,objective_score,objective_correct,objective_accuracy,relative_error,structure_score,semantic_consistency_score,solver_only_score,structure_only_score,formal_selection_score,method_name,selected
multi_item_capacity_0001,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 426.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\multi_item_capacity_0001\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 5, 'constraints_count': 6, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 5, 'constraints_to_variables_ratio': 1.2}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 1.2, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.44912369997473434,multi_item_capacity,hard,426.0,Optimal,True,0.5,0.9249999999999999,0.95,0.95,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,0.9,OptArgus-like Audit,True
multi_item_capacity_0002,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 1610.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\multi_item_capacity_0002\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 5, 'constraints_count': 12, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 5, 'constraints_to_variables_ratio': 2.4}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 2.4, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.5033314000465907,multi_item_capacity,hard,1610.0,Optimal,True,0.5,0.9249999999999999,0.95,0.95,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,0.9,OptArgus-like Audit,True
fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 498.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\fixed_order_cost_big_m_0000\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 15, 'constraints_count': 5, 'binary_variables_count': 5, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 15, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.98,0.95,0.9800000000000001,0.47086429997580126,fixed_order_cost_big_m,hard,756.0,Optimal,True,0.25,0.8875,0.95,0.95,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.6587301587301587,0.0,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.9285714285714286,OptArgus-like Audit,True
fixed_order_cost_big_m_0001,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 640.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\fixed_order_cost_big_m_0001\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 9, 'constraints_count': 3, 'binary_variables_count': 3, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 9, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.948,0.95,0.9800000000000001,0.45870560000184923,fixed_order_cost_big_m,hard,727.0,Optimal,True,0.25,0.8875,0.95,0.95,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.8803301237964236,0.0,0.0,0.11966987620357634,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.9285714285714286,OptArgus-like Audit,True
fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 720.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\fixed_order_cost_big_m_0002\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 15, 'constraints_count': 5, 'binary_variables_count': 5, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 15, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.98,0.95,0.9800000000000001,0.4489645999856293,fixed_order_cost_big_m,hard,843.0,Optimal,True,0.25,0.8875,0.95,0.95,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.8540925266903915,0.0,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.9285714285714286,OptArgus-like Audit,True
single_period_newsvendor_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 111.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.5257761000539176,single_period_newsvendor,easy,111.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
single_period_newsvendor_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 122.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.4760085000307299,single_period_newsvendor,easy,122.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
single_period_newsvendor_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 580.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.4792079000035301,single_period_newsvendor,easy,580.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
single_item_multi_period_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 192.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 12, 'constraints_count': 6, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 12, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.4826337000122294,single_item_multi_period,medium,192.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
single_item_multi_period_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 876.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 12, 'constraints_count': 6, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 12, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.5070249999989755,single_item_multi_period,medium,876.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
single_item_multi_period_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 140.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 10, 'constraints_count': 5, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 10, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.4633258999674581,single_item_multi_period,medium,140.0,Optimal,True,0.25,0.8875,0.9800000000000001,0.9800000000000001,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True
