problem_id,candidate_id,candidate_method,generated_text,execution,structure_verification,feedback,generic_repair_feedback,lp_stats,optargus_audit,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,runtime_sec,problem_type,difficulty,reference_objective,reference_status,score,selection_score,selection_policy,uses_reference_objective_for_selection,executable_score,feasible_score,optimal_score,objective_score,objective_correct,objective_accuracy,relative_error,structure_score,semantic_consistency_score,solver_only_score,structure_only_score,formal_selection_score,method_name,selected,k
fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\fixed_order_cost_big_m_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.4298902000300586,fixed_order_cost_big_m,hard,756.0,Optimal,0.94,0.94,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.7857142857142857,OptArgus-like Audit,True,2
fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\fixed_order_cost_big_m_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.4075267000007443,fixed_order_cost_big_m,hard,727.0,Optimal,0.94,0.94,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.7857142857142857,OptArgus-like Audit,True,2
fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\fixed_order_cost_big_m_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.3958946000202559,fixed_order_cost_big_m,hard,843.0,Optimal,0.94,0.94,generic hallucination audit signals; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.7857142857142857,OptArgus-like Audit,True,2
single_period_newsvendor_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_period_newsvendor_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.39672899997094646,single_period_newsvendor,easy,111.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.6,1.0,0.6,0.7999999999999999,OptiRepair-like Repair-Prompt,True,2
single_period_newsvendor_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_period_newsvendor_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.39867510000476614,single_period_newsvendor,easy,122.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.6,1.0,0.6,0.7999999999999999,OptiRepair-like Repair-Prompt,True,2
single_period_newsvendor_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_period_newsvendor_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.3930803000112064,single_period_newsvendor,easy,580.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.6,1.0,0.6,0.7999999999999999,OptiRepair-like Repair-Prompt,True,2
single_item_multi_period_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_item_multi_period_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.4005378999863751,single_item_multi_period,medium,192.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True,2
single_item_multi_period_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_item_multi_period_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.3907278000260703,single_item_multi_period,medium,876.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True,2
single_item_multi_period_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_item_multi_period_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.4020264999708161,single_item_multi_period,medium,140.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,OptiRepair-like Repair-Prompt,True,2
single_item_multi_period_shortage_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_item_multi_period_shortage_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': [], 'structure_score': 0.6666666666666666, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.3937309000175446,single_item_multi_period_shortage,medium,208.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333333,OptiRepair-like Repair-Prompt,True,2
single_item_multi_period_shortage_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_strong_baselines\\candidate_runs_k2\\single_item_multi_period_shortage_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': [], 'structure_score': 0.6666666666666666, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","- No generic optimization-model audit issue found; if the model is wrong, inspect domain-specific constraints.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'solver_error': False}",0.808,0.94,0.976,0.39601490000495687,single_item_multi_period_shortage,medium,235.0,Optimal,0.976,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333333,OptiRepair-like Repair-Prompt,True,2
