method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,selection_policy,uses_reference_objective_for_selection,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost
Solver-Filter,fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,727.0,1.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,executable > optimal > has_objective; no reference objective,False,0.39286490000085905,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
Solver-Filter,fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,843.0,1.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,executable > optimal > has_objective; no reference objective,False,0.3966391000431031,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
SIRL-like LP-Stats,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,0.8240000000000001,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.46010950003983453,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,0.8240000000000001,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4360640000086278,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,0.8240000000000001,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.5169981000362895,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,single_item_multi_period_0000,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,192.0,192.0,0.9199999999999999,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.44326239998918027,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,single_item_multi_period_0001,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,876.0,876.0,0.9199999999999999,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.43574300000909716,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,single_item_multi_period_0002,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,140.0,140.0,0.9199999999999999,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4481394999893382,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,0.9199999999999999,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4334859999944456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,0.9199999999999999,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4323055999702774,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,0.9039999999999999,1.0,0.0,1.0,1.0,0.9039999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.44008760002907366,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
SIRL-like LP-Stats,multi_item_capacity_0000,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,0.9199999999999999,1.0,0.0,0.8,0.8,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.40214439999544993,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,multi_item_capacity_0001,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,0.9199999999999999,1.0,0.0,0.8,0.8,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4029902999754995,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,multi_item_capacity_0002,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,0.9199999999999999,1.0,0.0,0.8,0.8,0.9199999999999999,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.41384090000065044,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SIRL-like LP-Stats,fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,498.0,756.0,0.96,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,0.96,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4197435000096448,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
SIRL-like LP-Stats,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,0.96,1.0,0.0,1.0,1.0,0.96,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.443124599987641,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
SIRL-like LP-Stats,fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,720.0,843.0,0.96,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,0.96,0.94,0.976,generic solver + LP artifact statistics; no replenishment semantics; no reference objective,False,0.4043768999981694,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptArgus-like Audit,single_period_newsvendor_0000,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,111.0,0.94,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4075197000056505,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,single_period_newsvendor_0001,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,122.0,0.94,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.3956962999654934,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,single_period_newsvendor_0002,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,580.0,0.94,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4049566999892704,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,0.94,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4075791999930516,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,0.94,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.40133939997758716,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,0.94,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.43400850001489744,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,single_item_multi_period_shortage_0000,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,208.0,0.94,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4044737000367604,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,single_item_multi_period_shortage_0001,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,235.0,0.94,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.40177070000208914,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,single_item_multi_period_shortage_0002,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,360.0,0.94,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.41929910000180826,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptArgus-like Audit,multi_item_capacity_0000,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,745.0,0.94,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4058091000188142,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,multi_item_capacity_0001,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,426.0,0.94,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.40459410002222285,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,multi_item_capacity_0002,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,1610.0,0.94,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4056222999934107,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptArgus-like Audit,fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,756.0,0.94,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.40684389998205006,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
OptArgus-like Audit,fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,727.0,0.94,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.39286490000085905,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
OptArgus-like Audit,fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,843.0,0.94,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.3966391000431031,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
OptiRepair-like Repair-Prompt,single_period_newsvendor_0000,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,111.0,0.976,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4075197000056505,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,single_period_newsvendor_0001,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,122.0,0.976,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.3956962999654934,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,single_period_newsvendor_0002,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,580.0,0.976,0.0,1.0,0.6,0.6,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4049566999892704,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,0.976,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4075791999930516,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,0.976,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.40133939997758716,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,0.976,0.0,1.0,1.0,1.0,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.43400850001489744,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0000,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,208.0,0.976,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4044737000367604,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0001,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,235.0,0.976,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.40177070000208914,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0002,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,360.0,0.976,0.0,1.0,0.6666666666666666,0.6666666666666666,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.41929910000180826,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0000,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,745.0,0.976,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4058091000188142,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0001,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,426.0,0.976,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.40459410002222285,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0002,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,1610.0,0.976,0.0,1.0,0.8,0.8,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4056222999934107,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,756.0,0.976,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.40684389998205006,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,727.0,0.976,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.39286490000085905,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,843.0,0.976,0.0,1.0,0.5714285714285714,0.5714285714285714,0.808,0.94,0.976,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.3966391000431031,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
Structure-Only,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.46010950003983453,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.4360640000086278,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.5169981000362895,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.4075791999930516,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.40133939997758716,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.43400850001489744,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.4334859999944456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.4323055999702774,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.9039999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.44008760002907366,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.4317169000278227,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.43118169996887445,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.43137140001636,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,756.0,756.0,1.0,1.0,0.0,1.0,1.0,0.96,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.44049570005154237,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Structure-Only,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,1.0,1.0,0.0,1.0,1.0,0.96,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.443124599987641,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Structure-Only,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,843.0,843.0,1.0,1.0,0.0,1.0,1.0,0.96,0.94,0.976,replenishment LP structure completeness only; no reference objective,False,0.437115500040818,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Full,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46010950003983453,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4360640000086278,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0,1.0,0.0,1.0,1.0,0.8240000000000001,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.5169981000362895,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4075791999930516,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.40133939997758716,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,1.0,0.0,1.0,1.0,1.0,0.808,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.43400850001489744,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4334859999944456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4323055999702774,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.9039999999999999,0.94,0.976,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.44008760002907366,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
