problem_id,candidate_id,candidate_method,generated_text,execution,structure_verification,feedback,runtime_sec,problem_type,difficulty,reference_objective,reference_status,score,executable_score,feasible_score,optimal_score,objective_score,objective_correct,relative_error,structure_score,semantic_consistency_score,solver_only_score,structure_only_score,method_name,selected
fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\fixed_order_cost_big_m_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。",0.43956229998730123,fixed_order_cost_big_m,hard,756.0,Optimal,0.6285714285714286,1.0,1.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7,0.5714285714285714,Best-of-K,True
fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\fixed_order_cost_big_m_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。",0.428392999980133,fixed_order_cost_big_m,hard,727.0,Optimal,0.6285714285714286,1.0,1.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7,0.5714285714285714,Best-of-K,True
fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\fixed_order_cost_big_m_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'missing': ['binary_order_variable', 'big_m_constraint', 'fixed_order_cost'], 'extra_detected': [], 'structure_score': 0.5714285714285714, 'messages': ['Missing binary order trigger variable Y.', 'Missing Big-M linking constraint Q <= M * Y.', 'Missing fixed ordering cost term.']}","结构验证发现以下问题：
- 题目包含固定订货成本，但你的模型没有 binary 订货触发变量 Y[t]。应加入 Y[t] ∈ {0,1}。
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
- 你的目标函数缺少固定订货成本项。应加入 fixed_order_cost * Y[t]。
当前结构完整性分数为 0.571。请优先修复上述缺失结构。",0.42823060002410784,fixed_order_cost_big_m,hard,843.0,Optimal,0.6285714285714286,1.0,1.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7,0.5714285714285714,Best-of-K,True
single_period_newsvendor_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 111.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_period_newsvendor_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.48175999999511987,single_period_newsvendor,easy,111.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_period_newsvendor_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 122.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_period_newsvendor_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.47235930000897497,single_period_newsvendor,easy,122.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_period_newsvendor_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 580.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_period_newsvendor_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.48911490000318736,single_period_newsvendor,easy,580.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 192.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.47671359998639673,single_item_multi_period,medium,192.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 876.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.47620029997779056,single_item_multi_period,medium,876.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 140.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.5257129999808967,single_item_multi_period,medium,140.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_shortage_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 208.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_shortage_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.47383189998799935,single_item_multi_period_shortage,medium,208.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_shortage_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 235.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_shortage_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.4644185999641195,single_item_multi_period_shortage,medium,235.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
single_item_multi_period_shortage_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 360.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\single_item_multi_period_shortage_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.4567027000011876,single_item_multi_period_shortage,medium,360.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
multi_item_capacity_0000,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 745.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\multi_item_capacity_0000\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.4655207000323571,multi_item_capacity,hard,745.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True
multi_item_capacity_0001,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 426.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\multi_item_capacity_0001\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.42098690004786476,multi_item_capacity,hard,426.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True
multi_item_capacity_0002,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 1610.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\multi_item_capacity_0002\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.4335942000034265,multi_item_capacity,hard,1610.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True
fixed_order_cost_big_m_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 756.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\fixed_order_cost_big_m_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': True, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.46633660001680255,fixed_order_cost_big_m,hard,756.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
fixed_order_cost_big_m_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 727.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs\\fixed_order_cost_big_m_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': True, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.47650619997875765,fixed_order_cost_big_m,hard,727.0,Optimal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Solver-Filter,True
