method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,or_r1_like_voting_score,objective_consensus_score,selection_policy,uses_reference_objective_for_selection,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost
,multi_item_capacity_0000,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,745.0,745.0,0.9,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.44777550001163036,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0000,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,745.0,0.9,0.0,1.0,0.8,0.8,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46192540001356974,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46777089999523014,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_0_syntax_error,multi_item_capacity,hard,False,False,Error,,426.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.0,0.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4752843999885954,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,multi_item_capacity_0001,cand_1_remove_inventory_balance,multi_item_capacity,hard,False,True,Optimal,0.0,426.0,0.9,0.0,1.0,0.8,0.8,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.45630140003049746,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,426.0,426.0,0.9,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.44912369997473434,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,426.0,0.9,0.0,1.0,0.8,0.8,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.44559419999131933,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4761764999711886,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_0_syntax_error,multi_item_capacity,hard,False,False,Error,,1610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.0,0.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4195631999755278,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,multi_item_capacity_0002,cand_1_remove_inventory_balance,multi_item_capacity,hard,False,True,Optimal,0.0,1610.0,0.9,0.0,1.0,0.8,0.8,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.45603269996354356,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,1610.0,1610.0,0.9,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.5033314000465907,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,1610.0,0.9,0.0,1.0,0.8,0.8,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4453904000110924,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49402759998338297,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,fixed_order_cost_big_m_0000,cand_0_syntax_error,fixed_order_cost_big_m,hard,False,False,Error,,756.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.0,0.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.41919179999968037,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,756.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4491678000194952,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0000,cand_2_remove_capacity_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,756.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4450566000305116,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,498.0,756.0,0.9285714285714286,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.47086429997580126,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,False,True,Optimal,756.0,756.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4962416999624111,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
,fixed_order_cost_big_m_0001,cand_0_syntax_error,fixed_order_cost_big_m,hard,False,False,Error,,727.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.0,0.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.42681209999136627,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0001\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0001\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,727.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4394495000015013,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0001,cand_2_remove_capacity_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,727.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4442758999648504,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0001,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,640.0,727.0,0.9285714285714286,0.0,0.11966987620357634,0.8571428571428571,0.8571428571428571,0.948,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.45870560000184923,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,False,True,Optimal,727.0,727.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4931347999954596,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
,fixed_order_cost_big_m_0002,cand_0_syntax_error,fixed_order_cost_big_m,hard,False,False,Error,,843.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.0,0.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46840239997254685,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0002\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_literature_driven\candidate_runs\fixed_order_cost_big_m_0002\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,843.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4288368999841623,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0002,cand_2_remove_capacity_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,0.0,843.0,0.7857142857142857,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8280000000000001,0.8599999999999999,0.919,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4394903999636881,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
,fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,False,True,Optimal,720.0,843.0,0.9285714285714286,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4489645999856293,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,False,True,Optimal,843.0,843.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49061259999871254,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
